659988,4,2.5,1480,3500,1989,2,Garage,659988,637000
668000,3,2,1480,3500,1977,2,Garage,668000,638000
668000,3,2.5,1480,3500,1986,2,Garage,668000,638175
668888,4,2.5,1480,3500,1987,2,Garage,668888,640000
669000,3,2.5,1480,3518,1986,2,Garage,669000,640000
669000,4,2.5,1480,3577,1986,2,Garage,669000,640000
669000,4,3,1481,3578,1986,2,Garage,669000,640000
669888,3,2.5,1481,3600,1992,2,Garage,669888,645000
669888,3,2.5,1481,3600,1988,2,Garage,669888,646000
675000,4,2,1481,3600,1987,2,Garage,675000,646000
675000,3,2,1481,3600,1977,2,Garage,690000,647000
675000,3,2,1481,3600,1984,2,Garage,675000,650000
675000,3,2.5,1481,3600,1988,2,Garage,675000,650000
675000,3,2.5,1481,3600,1989,2,Garage,675000,650000
675000,3,2,1481,3600,1972,2,Garage,675000,650000
675000,3,2.5,1481,3600,1988,2,Garage,675000,651000
675000,4,2,1481,3600,1974,2,Garage,675000,651000
679000,3,2,1481,3600,1972,2,Garage,679000,655000
679000,4,2.5,1481,3600,1991,2,Garage,679000,655000
679000,3,2.5,1481,3600,1991,2,Garage,679000,656000
679000,4,2.5,1481,3600,1984,2,Garage,699888,656000
679000,3,2.5,1481,3600,1987,2,Garage,679000,656500
680000,4,2.5,1481,3610,1988,2,Garage,680000,658000
680000,4,2.5,1494,3612,1984,2,Garage,680000,659000
684000,3,2.5,1494,3615,1990,2,Garage,684000,660000
685000,3,2.5,1496,3620,1990,2,Garage,685000,660000
685000,4,2,1498,3621,1972,2,Garage,685000,660000
685000,4,2.5,1498,3628,1982,2,Garage,675000,660000
686000,3,2.5,1500,3639,1988,2,Garage,686000,662000
687500,3,2.5,1500,3648,1986,2,Garage,687500,664300
688888,3,2.5,1504,3656,1988,2,Garage,688888,665000
688888,3,2.5,1504,3660,1988,2,Garage,688888,665000
688888,3,2.5,1504,3660,1990,2,Garage,688888,665000
689000,3,2.5,1517,3671,1989,2,Garage,689000,665000
689888,4,2,1517,3672,1972,2,Garage,689888,668000
690000,4,2.5,1522,3672,1990,2,Garage,690000,668111
694888,3,2,1522,3700,1971,2,Garage,694888,670000
695000,4,2,1531,3700,1976,2,Garage,695000,670000
695000,4,2.5,1532,3709,1985,2,Garage,695000,670000
695000,4,2,1532,3717,1977,2,Garage,695000,670000
696000,4,2,1532,3720,1985,2,Garage,696000,670000
698000,4,2,1532,3744,1972,2,Garage,628000,670000
698000,4,2,1544,3747,1981,2,Garage,708000,675000
699000,4,2.5,1544,3760,1988,2,Garage,699000,675000
699000,3,2.5,1544,3760,1988,2,Garage,699000,675000
699000,4,2.5,1555,3761,1990,2,Garage,699000,676000
699000,3,2.5,1555,3772,1990,2,Garage,699000,676000
699000,4,2.5,1570,3779,1990,2,Garage,699000,677000
699000,3,2,1570,3780,1968,2,Garage,699000,680000
699000,3,2.5,1571,3790,1987,1,Garage,699000,680000
699000,3,2,1571,3839,1971,1,Garage,699000,680000
699000,4,2.5,1571,3840,1988,2,Garage,699000,680457
699000,3,2.5,1579,3843,1989,2,Garage,699000,681000
699800,4,2,1582,3879,1979,2,Garage,699800,682500
699800,4,2,1593,3883,1984,2,Garage,699800,683000
699800,4,2.5,1593,3920,1989,2,Garage,699800,685000
699888,4,2,1593,3920,1971,2,Garage,699888,685000
699888,4,2.5,1597,3938,1988,2,Garage,699888,688000
699888,4,2.5,1597,3959,1988,2,Garage,699888,690000
699888,4,2.5,1597,3968,1992,2,Garage,699888,691000
699900,4,2,1598,3993,1978,2,Garage,699900,692000
699900,4,3,1598,4000,1978,2,Garage,699900,695000
699950,3,2,1600,4000,1974,2,Garage,699950,695000
699988,4,2.5,1600,4016,1991,2,Garage,699988,695000
699988,4,2.5,1601,4020,1987,2,Garage,699988,697000
699998,4,2.5,1601,4020,1992,3,Garage,699998,698000
699999,3,2.5,1603,4020,1989,2,Garage,699999,700000
700000,3,2.5,1603,4020,1989,2,Garage,700000,700000
700000,4,2.5,1607,4033,1994,2,Garage,700000,700000
700000,4,2.5,1607,4041,1989,2,Garage,700000,700000
700000,4,2.5,1607,4050,1987,2,Garage,700000,700000
700000,4,2.5,1607,4050,1986,2,Garage,700000,700000
700000,3,2.5,1607,4050,1986,2,Garage,629950,700000
700000,3,2.5,1607,4077,1987,2,Garage,650000,700000
700000,3,2.5,1607,4127,1989,2,Garage,700000,700000
700000,3,2,1607,4163,1986,2,Garage,700000,700000
700000,3,2.5,1607,4200,1987,2,Garage,700000,700000
710000,3,2.5,1607,4216,1989,2,Garage,710000,702000
714888,4,2,1607,4228,1985,2,Garage,714888,702000
715000,4,2.5,1607,4238,1992,2,Garage,715000,703000
715000,3,2.5,1607,4271,1987,2,Garage,715000,705000
719000,4,2.5,1607,4275,1982,2,Garage,719000,705000
720000,4,2.5,1607,4333,1984,2,Garage,720000,705000
724900,4,2.5,1607,4389,1993,2,Garage,724900,705000
725000,3,2.5,1607,4399,1989,2,Garage,685000,705000
725000,3,2.5,1607,4400,1989,2,Garage,725000,705000
725000,3,2.5,1608,4400,1988,2,Garage,725000,707000
725000,4,2.5,1608,4411,1988,2,Garage,725000,708000
725000,4,2.5,1608,4418,1987,2,Garage,725000,710000
725000,3,2.5,1611,4500,1989,2,Garage,725000,710000
725000,4,2,1611,4500,1968,2,Garage,725000,710000
728000,3,3,1611,4500,1988,2,Garage,728000,711000
728888,3,2.5,1611,4500,1988,2,Garage,728888,711000
729000,4,2.5,1611,4500,1988,2,Garage,729000,711000
729000,3,2.5,1615,4500,1990,2,Garage,729000,712000
735000,4,2.5,1615,4500,1987,2,Garage,738000,713000
738888,4,2,1624,4500,1968,2,Garage,738888,714000
738888,3,2.5,1625,4500,1987,2,Garage,738888,715000
739000,4,2.5,1630,4500,1989,2,Garage,739000,715000
739000,4,2.5,1633,4500,1990,2,Garage,739000,715000
739000,3,2.5,1633,4500,1991,2,Garage,739000,715000
739000,3,2.5,1637,4500,1987,2,Garage,739000,717000
740000,3,2.5,1637,4500,1988,2,Garage,740000,720000
740000,4,2.5,1637,4500,1986,2,Garage,740000,723000
743950,3,2.5,1637,4500,1989,2,Garage,743950,723000
746000,4,3,1637,4503,1988,2,Garage,746000,723975
749000,3,2,1641,4511,1968,2,Garage,749000,725000
749888,3,2.5,1641,4524,1991,2,Garage,749888,725000
749900,4,2,1641,4532,1985,2,Garage,775000,727000
749950,3,2.5,1641,4538,1998,2,Garage,749950,727000
750000,3,2.5,1644,4553,1988,2,Garage,750000,729000
750000,3,2.5,1644,4561,1986,2,Garage,750000,730000
750000,3,2.5,1645,4610,1992,2,Garage,750000,730000
750000,3,2.5,1646,4707,1991,2,Garage,730000,730000
750000,4,2.5,1647,4749,1980,2,Garage,750000,730000
750000,4,2,1647,4813,1979,2,Garage,750000,730000
758000,4,3,1647,4814,1991,2,Garage,758000,730125
759000,4,3,1647,4819,1986,2,Garage,759000,732500
765000,3,2.5,1647,4835,1987,2,Garage,765000,735000
765000,4,2,1647,4852,1986,2,Garage,699000,735000
765000,3,2.5,1647,4856,1988,2,Garage,765000,735000
765000,3,2.5,1647,4857,1988,2,Garage,765000,738000
765000,3,2.5,1651,4858,1988,2,Garage,765000,738000
765000,3,2.5,1651,4906,1989,2,Garage,765000,738888
768000,4,3,1651,4951,1972,2,Garage,728000,740000
769900,3,2,1654,5022,1985,2,Garage,769900,740000
774500,4,2.5,1654,5035,1992,2,Garage,774500,740000
775000,3,2.5,1655,5061,1991,2,Garage,775000,741000
775000,3,2.5,1655,5123,1987,2,Garage,775000,742888
775000,3,2.5,1655,5135,1989,2,Garage,775000,744000
775000,3,2.5,1673,5170,1986,2,Garage,775000,745000
778000,3,3,1684,5244,1988,2,Garage,778000,745470
778800,3,2.5,1686,5250,1990,2,Garage,778800,747450
779000,4,2.5,1686,5282,1987,2,Garage,779000,750000
779000,3,2.5,1686,5314,1986,2,Garage,779000,750000
779950,4,3,1686,5314,1993,2,Garage,779950,750000
779988,3,2.5,1686,5314,1989,2,Garage,749950,750000
780000,3,2.5,1693,5356,1989,2,Garage,780000,750000
785000,3,2.5,1693,5390,1988,2,Garage,785000,752000
785950,3,2.5,1693,5414,1988,2,Garage,785950,754888
788000,3,2.5,1695,5500,1987,2,Garage,788000,755000
788000,3,2,1707,5547,1980,2,Garage,788000,755000
789000,3,2,1709,5595,1979,2,Garage,789000,755000
789000,3,2.5,1710,5608,1989,2,Garage,789000,760000
789888,3,2.5,1710,5615,1988,2,Garage,789888,760000
789988,4,2.5,1714,5634,1989,2,Garage,799988,760000
793888,4,2.5,1714,5658,1988,2,Garage,793888,760000
794949,4,2.5,1714,5684,1990,2,Garage,819949,760000
794999,3,2.5,1717,5712,1985,2,Garage,794999,761000
795000,4,2.5,1717,5721,1989,2,Garage,795000,762000
795000,4,2.5,1717,5755,1989,2,Garage,795000,765000
798800,3,2.5,1717,5800,1988,2,Garage,825000,765000
798950,4,2.5,1717,5800,1984,2,Garage,798950,765000
799000,3,2.5,1717,5800,1988,2,Garage,799000,765000
799000,3,2.5,1717,5800,1988,2,Garage,799000,766000
799000,3,2.5,1717,5815,1988,2,Garage,799000,768200
799000,3,2.5,1717,5831,1988,2,Garage,799000,770000
799000,3,2.5,1717,5833,1988,2,Garage,799000,770000
799000,3,2.5,1717,5881,1988,2,Garage,799000,770000
799000,4,2.5,1717,5953,1989,2,Garage,789000,770000
799000,3,2.5,1717,5954,1987,2,Garage,799000,775000
799000,4,2.5,1717,5964,1991,2,Garage,819000,780000
799888,4,2.5,1726,6000,1990,2,Garage,819888,780000
799888,4,2.5,1727,6000,1990,2,Garage,799888,780000
799888,4,3,1730,6000,1991,2,Garage,799888,780000
799888,4,2.5,1733,6000,1988,2,Garage,799888,780000
799900,4,2,1733,6003,1979,2,Garage,799900,780000
800000,3,2.5,1750,6007,1988,2,Garage,800000,782000
800000,3,2.5,1750,6014,1987,2,Garage,800000,785000
803888,3,2.5,1750,6032,1987,2,Garage,803888,785000
808000,4,2.5,1750,6069,1989,2,Garage,808000,785000
808000,3,2.5,1751,6084,1989,2,Garage,808000,785000
810000,3,2.5,1754,6087,1989,2,Garage,810000,786000
818000,3,2.5,1754,6103,1988,2,Garage,818000,789000
820000,4,2.5,1760,6103,1988,2,Garage,820000,790000
820000,4,2.5,1760,6115,1988,2,Garage,820000,791170
825000,4,2.5,1761,6139,1987,2,Garage,825000,792000
825000,4,2.5,1762,6169,1987,2,Garage,825000,794000
825000,3,2.5,1762,6201,1989,2,Garage,825000,794000
825000,4,2.5,1762,6205,1990,2,Garage,825000,795000
825900,4,2,1762,6205,1979,2,Garage,799900,795000
828000,4,2.5,1769,6211,1990,2,Garage,828000,795000
828888,4,2.5,1769,6214,1989,2,Garage,828888,797000
829000,3,2.5,1770,6241,1998,2,Garage,829000,800000
829950,4,2.5,1771,6268,1998,2,Garage,829950,801000
830000,4,2.5,1771,6287,1992,2,Garage,780000,801000
835000,4,2.5,1771,6323,1990,2,Garage,835000,805000
835000,3,2.5,1771,6337,1987,2,Garage,787000,805000
838000,4,2.5,1774,6367,1986,2,Garage,838000,810000
839000,3,3,1774,6414,1989,2,Garage,839000,810000
839999,4,2.5,1795,6419,1990,2,Garage,839999,810000
840000,4,3,1795,6500,1988,2,Garage,840000,810000
849888,3,2.5,1804,6513,1990,2,Garage,849888,810000
850000,3,2,1807,6578,1981,2,Garage,850000,810000
850000,4,3,1807,6644,1986,2,Garage,888000,810000
850000,3,2.5,1807,6656,1991,2,Garage,900000,811000
850000,4,2.5,1807,6670,1989,2,Garage,850000,811500
858888,4,2.5,1807,6774,1998,2,Garage,838000,813000
868000,4,2.5,1807,6886,1988,2,Garage,868000,815000
874900,4,2.5,1807,6956,1992,2,Garage,874900,815000
875000,4,2.5,1807,6960,1989,2,Garage,875000,815000
875000,4,2.5,1811,7137,1989,2,Garage,875000,816000
875000,4,2.5,1811,7256,1988,2,Garage,875000,817000
875000,4,2.5,1812,7308,1987,2,Garage,875000,818000
879888,4,3,1812,7308,1991,2,Garage,879888,818000
888000,4,2.5,1812,7374,1992,2,Garage,888000,820000
899000,3,2.5,1812,7400,1989,2,Garage,899000,820000
899500,3,2.5,1812,7422,1992,2,Garage,927500,820000
899999,3,2.5,1812,7458,1989,2,Garage,899999,820000
899999,3,2.5,1812,7465,1989,2,Garage,899999,820000
899999,4,2.5,1813,7500,1989,2,Garage,899999,820000
900000,3,2.5,1822,7537,1993,2,Garage,928000,820000
900000,4,2.5,1822,7662,1989,2,Garage,900000,822000
900000,4,3,1825,7691,1991,2,Garage,900000,822500
928000,4,2.5,1826,7713,1986,2,Garage,928000,824000
949998,3,2.5,1826,7747,1990,2,Garage,949998,825000
958000,4,3,1826,7782,1992,2,Garage,958000,825000
969000,4,2.5,1826,7791,1990,2,Garage,969000,825000
